update,env_steps,train_return_mean,train_return_std,policy_loss,entropy,entropy_beta,value_loss,baseline_value,eval_return_mean,eval_return_std,experiment,seed,steps_to_475,steps_to_495
95,47155,88.2,60.76972930662108,-0.0127544542774558,0.6113333702087402,0.0,0.0,,239.7,98.50690331139236,vpg,1,80859.0,87494.0
96,48196,104.1,37.18185041118853,-0.0064483541063964,0.6117860674858093,0.0,0.0,,,,vpg,1,80859.0,87494.0
97,49251,105.5,65.54731115766687,-0.004883122164756,0.605521023273468,0.0,0.0,,,,vpg,1,80859.0,87494.0
98,50306,105.5,55.31229519736095,-0.0050343279726803,0.614104151725769,0.0,0.0,,,,vpg,1,80859.0,87494.0
99,51259,95.3,68.3974414726165,-0.0131157236173748,0.600288450717926,0.0,0.0,,,,vpg,1,80859.0,87494.0
100,52123,86.4,36.73472471654034,-0.0215361341834068,0.6081099510192871,0.0,0.0,,325.1,105.9334224879004,vpg,1,80859.0,87494.0
101,53313,119.0,39.433488306260706,-0.0031331221107393,0.607209324836731,0.0,0.0,,,,vpg,1,80859.0,87494.0
102,54436,112.3,72.71732943391142,0.0043955869041383,0.597557008266449,0.0,0.0,,,,vpg,1,80859.0,87494.0
103,55635,119.9,60.4242500987807,-0.0106766521930694,0.6041350960731506,0.0,0.0,,,,vpg,1,80859.0,87494.0
104,56692,105.7,30.9,-0.0037645210977643,0.6091213822364807,0.0,0.0,,,,vpg,1,80859.0,87494.0
105,57851,115.9,63.309477963413975,-0.0065950904972851,0.5991453528404236,0.0,0.0,,346.5,123.44816726059564,vpg,1,80859.0,87494.0
106,58629,77.8,40.838217394984326,-0.014082234352827,0.593482255935669,0.0,0.0,,,,vpg,1,80859.0,87494.0
107,59875,124.6,50.71133995468863,-0.0082025378942489,0.5994580388069153,0.0,0.0,,,,vpg,1,80859.0,87494.0
108,61008,113.3,22.23083444227859,-0.0132699450477957,0.6139322519302368,0.0,0.0,,,,vpg,1,80859.0,87494.0
109,62161,115.3,32.21195430271191,-0.0171630103141069,0.6022539734840393,0.0,0.0,,,,vpg,1,80859.0,87494.0
110,63085,92.4,58.73533859611265,-0.0110547486692667,0.5983949899673462,0.0,0.0,,352.4,112.96477327025448,vpg,1,80859.0,87494.0
111,64162,107.7,42.464220233038546,-0.0089436965063214,0.6016958951950073,0.0,0.0,,,,vpg,1,80859.0,87494.0
112,65125,96.3,35.80237422294784,-0.0152154844254255,0.6007197499275208,0.0,0.0,,,,vpg,1,80859.0,87494.0
113,66065,94.0,45.949972796509904,-0.0296908728778362,0.5968816876411438,0.0,0.0,,,,vpg,1,80859.0,87494.0
114,66990,92.5,33.32041416309227,-0.0049895239062607,0.5942267775535583,0.0,0.0,,,,vpg,1,80859.0,87494.0
115,68569,157.9,78.82442514855404,-0.014279019087553,0.6018725633621216,0.0,0.0,,429.7,79.41290827063318,vpg,1,80859.0,87494.0
116,69808,123.9,43.91685325703562,-0.0132045373320579,0.5985673069953918,0.0,0.0,,,,vpg,1,80859.0,87494.0
117,71177,136.9,34.918333293557986,-0.0103653408586978,0.5993008017539978,0.0,0.0,,,,vpg,1,80859.0,87494.0
118,72497,132.0,56.377300396524845,-0.0127832293510437,0.5985991358757019,0.0,0.0,,,,vpg,1,80859.0,87494.0
119,73516,101.9,57.10420299767785,-0.0216355565935373,0.5957962870597839,0.0,0.0,,,,vpg,1,80859.0,87494.0
120,74987,147.1,77.92489974327846,-0.007793185301125,0.6011327505111694,0.0,0.0,,452.1,66.41603721993657,vpg,1,80859.0,87494.0
121,76152,116.5,55.31229519736095,-0.0224840156733989,0.5998194813728333,0.0,0.0,,,,vpg,1,80859.0,87494.0
122,77485,133.3,40.5093816294448,-0.0134787438437342,0.5971096158027649,0.0,0.0,,,,vpg,1,80859.0,87494.0
123,78869,138.4,60.660036267710886,-0.0218185577541589,0.5972900986671448,0.0,0.0,,,,vpg,1,80859.0,87494.0
124,79680,81.1,33.098187261540474,-0.0068355193361639,0.5825768113136292,0.0,0.0,,,,vpg,1,80859.0,87494.0
125,80859,117.9,36.94171084289411,0.0019754234235733,0.5935850143432617,0.0,0.0,,485.7,42.900000000000006,vpg,1,80859.0,87494.0
126,82219,136.0,45.795196254629154,0.0005344704841263,0.5950459837913513,0.0,0.0,,,,vpg,1,80859.0,87494.0
127,83643,142.4,44.92260010284356,-0.0121733983978629,0.598335862159729,0.0,0.0,,,,vpg,1,80859.0,87494.0
128,84934,129.1,84.21810969144344,-0.0123477643355727,0.5991076827049255,0.0,0.0,,,,vpg,1,80859.0,87494.0
129,86193,125.9,44.6193904037247,-0.0085422862321138,0.5953022241592407,0.0,0.0,,,,vpg,1,80859.0,87494.0
130,87494,130.1,55.37950884578158,-0.0129865622147917,0.5935019850730896,0.0,0.0,,500.0,0.0,vpg,1,80859.0,87494.0
0,166,16.6,5.5533773507659285,-0.0017914212075993,0.6917528510093689,0.0,0.0,,62.0,18.804254837669053,vpg,2,73056.0,73056.0
1,432,26.6,11.655041827466771,-0.0020862710662186,0.6919562816619873,0.0,0.0,,,,vpg,2,73056.0,73056.0
2,670,23.8,8.772684879784524,-0.0098495492711663,0.6916323304176331,0.0,0.0,,,,vpg,2,73056.0,73056.0
3,964,29.4,16.782133356638543,-0.003739119041711,0.6912902593612671,0.0,0.0,,,,vpg,2,73056.0,73056.0
4,1137,17.3,10.602358228243377,-0.0123295001685619,0.6891858577728271,0.0,0.0,,,,vpg,2,73056.0,73056.0
5,1357,22.0,8.567379996241558,-0.0138301327824592,0.6895057559013367,0.0,0.0,,66.2,19.5386795869117,vpg,2,73056.0,73056.0
6,1569,21.2,7.858753081755401,-0.0106378579512238,0.6878241300582886,0.0,0.0,,,,vpg,2,73056.0,73056.0
7,1858,28.9,12.597221915962264,-0.0086550749838352,0.6885913014411926,0.0,0.0,,,,vpg,2,73056.0,73056.0
8,2120,26.2,13.43726162579266,0.000390961416997,0.6884525418281555,0.0,0.0,,,,vpg,2,73056.0,73056.0
9,2390,27.0,14.690132742763083,-0.0007157290237955,0.686928391456604,0.0,0.0,,,,vpg,2,73056.0,73056.0
10,2649,25.9,11.527792503337317,-0.0141604803502559,0.6853094696998596,0.0,0.0,,63.1,15.076140089558734,vpg,2,73056.0,73056.0
11,2984,33.5,16.051479682571323,-0.012526661157608,0.6860489845275879,0.0,0.0,,,,vpg,2,73056.0,73056.0
12,3325,34.1,24.250567003680555,-0.0088127572089433,0.6856832504272461,0.0,0.0,,,,vpg,2,73056.0,73056.0
13,3697,37.2,18.25267103741258,-0.00659214053303,0.684042751789093,0.0,0.0,,,,vpg,2,73056.0,73056.0
14,3958,26.1,13.419761547807026,-0.016050161793828,0.6828941702842712,0.0,0.0,,,,vpg,2,73056.0,73056.0
15,4267,30.9,21.24829404917016,-0.0010522298980504,0.6807583570480347,0.0,0.0,,92.7,32.563937108402605,vpg,2,73056.0,73056.0
16,4636,36.9,22.89737976275888,-0.0217943415045738,0.6772282123565674,0.0,0.0,,,,vpg,2,73056.0,73056.0
17,5044,40.8,32.489382881181356,-0.0099165067076683,0.6811478734016418,0.0,0.0,,,,vpg,2,73056.0,73056.0
18,5455,41.1,20.10198995124612,-0.0100500285625457,0.6820248961448669,0.0,0.0,,,,vpg,2,73056.0,73056.0
19,5767,31.2,11.097747519204066,-0.0136477397754788,0.6781743168830872,0.0,0.0,,,,vpg,2,73056.0,73056.0
20,6120,35.3,13.206437824031129,-0.0097705079242587,0.6772501468658447,0.0,0.0,,117.4,49.3967610274196,vpg,2,73056.0,73056.0
21,6445,32.5,18.985520798756088,-0.0233297646045684,0.6756459474563599,0.0,0.0,,,,vpg,2,73056.0,73056.0
22,6759,31.4,16.6024094636893,-0.0251404698938131,0.674685537815094,0.0,0.0,,,,vpg,2,73056.0,73056.0
23,7069,31.0,16.964669168598604,-0.0201846174895763,0.6740107536315918,0.0,0.0,,,,vpg,2,73056.0,73056.0
24,7408,33.9,23.3,-0.0050612245686352,0.6691570281982422,0.0,0.0,,,,vpg,2,73056.0,73056.0
25,7749,34.1,14.882540105774956,-0.0200699772685766,0.6695421934127808,0.0,0.0,,112.6,44.09126897697548,vpg,2,73056.0,73056.0
26,8032,28.3,16.468454693747073,-0.0128623871132731,0.6676182150840759,0.0,0.0,,,,vpg,2,73056.0,73056.0
27,8359,32.7,12.402015965156632,-0.0208396613597869,0.6700231432914734,0.0,0.0,,,,vpg,2,73056.0,73056.0
28,8760,40.1,15.267285285865327,-0.0059874556027352,0.6703394055366516,0.0,0.0,,,,vpg,2,73056.0,73056.0
29,9156,39.6,23.243063481391605,-0.0008684160420671,0.6722685098648071,0.0,0.0,,,,vpg,2,73056.0,73056.0
30,9524,36.8,18.69117438792972,-0.0236215479671955,0.6622634530067444,0.0,0.0,,90.9,26.23909297212844,vpg,2,73056.0,73056.0
31,9896,37.2,18.787229705307805,-0.0175050813704729,0.658104658126831,0.0,0.0,,,,vpg,2,73056.0,73056.0
32,10253,35.7,20.22399564873371,-0.0272664036601781,0.6594381928443909,0.0,0.0,,,,vpg,2,73056.0,73056.0
33,10599,34.6,14.540976583434826,-0.0199898462742567,0.6652417182922363,0.0,0.0,,,,vpg,2,73056.0,73056.0
34,11048,44.9,26.74490605704197,-0.0151667725294828,0.6587090492248535,0.0,0.0,,,,vpg,2,73056.0,73056.0
35,11371,32.3,8.911228871485683,-0.0189211256802082,0.6594809889793396,0.0,0.0,,98.4,31.03610800342079,vpg,2,73056.0,73056.0
36,11712,34.1,15.864740779476984,-0.0188075434416532,0.6548744440078735,0.0,0.0,,,,vpg,2,73056.0,73056.0
37,12278,56.6,27.107932418390007,-0.002973107388243,0.6577564477920532,0.0,0.0,,,,vpg,2,73056.0,73056.0
38,12746,46.8,22.741152125607005,-0.0055950656533241,0.6551753878593445,0.0,0.0,,,,vpg,2,73056.0,73056.0
39,13059,31.3,19.25123372669918,-0.0164117775857448,0.6461175084114075,0.0,0.0,,,,vpg,2,73056.0,73056.0
40,13498,43.9,15.089400253157844,-0.0216085352003574,0.6579886674880981,0.0,0.0,,96.2,23.498085028359224,vpg,2,73056.0,73056.0
41,13897,39.9,19.760819821049935,-0.0090531697496771,0.6533254981040955,0.0,0.0,,,,vpg,2,73056.0,73056.0
42,14256,35.9,8.688498144098322,-0.0382866784930229,0.6464337706565857,0.0,0.0,,,,vpg,2,73056.0,73056.0
43,14598,34.2,14.330387294138289,-0.0380310080945491,0.6411195993423462,0.0,0.0,,,,vpg,2,73056.0,73056.0
44,15165,56.7,22.85191458062103,-0.011596580967307,0.6608105897903442,0.0,0.0,,,,vpg,2,73056.0,73056.0
45,15558,39.3,17.91675193778158,-0.008462986908853,0.6462560892105103,0.0,0.0,,110.6,47.21271015309331,vpg,2,73056.0,73056.0
46,15960,40.2,18.81913919391639,-0.006021452601999,0.6504530310630798,0.0,0.0,,,,vpg,2,73056.0,73056.0
47,16336,37.6,17.962182495454165,-0.0215427950024604,0.6454731822013855,0.0,0.0,,,,vpg,2,73056.0,73056.0
48,16825,48.9,28.637213551601,-0.0133374910801649,0.6472949981689453,0.0,0.0,,,,vpg,2,73056.0,73056.0
49,17303,47.8,30.025988743087215,-0.0057176575064659,0.6488155722618103,0.0,0.0,,,,vpg,2,73056.0,73056.0
50,17687,38.4,9.961927524329816,-0.0024408102035522,0.6382320523262024,0.0,0.0,,130.5,47.78755068006729,vpg,2,73056.0,73056.0
51,18108,42.1,20.427677303110112,-0.0180611778050661,0.6393147706985474,0.0,0.0,,,,vpg,2,73056.0,73056.0
52,18650,54.2,29.140350032214783,-0.0047707124613225,0.6347585320472717,0.0,0.0,,,,vpg,2,73056.0,73056.0
53,18972,32.2,11.685888926393234,0.0067223371006548,0.6342679858207703,0.0,0.0,,,,vpg,2,73056.0,73056.0
54,19557,58.5,21.369370603740297,-0.0076579637825489,0.6441487669944763,0.0,0.0,,,,vpg,2,73056.0,73056.0
55,19960,40.3,24.7549994950515,-0.0416054315865039,0.6370338201522827,0.0,0.0,,118.7,48.14363924756831,vpg,2,73056.0,73056.0
56,20376,41.6,17.522556891047607,-0.0186919961124658,0.6353470683097839,0.0,0.0,,,,vpg,2,73056.0,73056.0
57,20902,52.6,27.7459907013608,-0.010618332773447,0.63792484998703,0.0,0.0,,,,vpg,2,73056.0,73056.0
58,21441,53.9,37.3856924504549,-0.0039261300116777,0.6394907236099243,0.0,0.0,,,,vpg,2,73056.0,73056.0
59,21968,52.7,16.60752841334315,-0.0046283956617116,0.6386551856994629,0.0,0.0,,,,vpg,2,73056.0,73056.0
60,22448,48.0,26.30209117161599,-0.011418430134654,0.6333840489387512,0.0,0.0,,102.6,41.00292672480831,vpg,2,73056.0,73056.0
61,22978,53.0,24.326939799325356,-0.0307999961078166,0.6314923167228699,0.0,0.0,,,,vpg,2,73056.0,73056.0
62,23429,45.1,23.872368964977063,-0.0068475231528282,0.6308851838111877,0.0,0.0,,,,vpg,2,73056.0,73056.0
63,24104,67.5,35.262586405424095,0.0047805476933717,0.6374600529670715,0.0,0.0,,,,vpg,2,73056.0,73056.0
64,24787,68.3,43.40057603304361,-0.0124592846259474,0.6349141001701355,0.0,0.0,,,,vpg,2,73056.0,73056.0
65,25352,56.5,24.763884994079586,-0.0193649996072053,0.6242040991783142,0.0,0.0,,86.4,15.538339679644023,vpg,2,73056.0,73056.0
66,25968,61.6,37.00864763808588,-0.0027898189146071,0.6337986588478088,0.0,0.0,,,,vpg,2,73056.0,73056.0
67,26604,63.6,27.45978878287304,0.0019750052597373,0.6324427127838135,0.0,0.0,,,,vpg,2,73056.0,73056.0
68,27093,48.9,14.131171218267792,-0.0088552441447973,0.6179605722427368,0.0,0.0,,,,vpg,2,73056.0,73056.0
69,27672,57.9,24.704048251248217,0.0072502833791077,0.6286739110946655,0.0,0.0,,,,vpg,2,73056.0,73056.0
70,28342,67.0,39.22499203314132,-0.0007991940365172,0.6254605054855347,0.0,0.0,,101.4,33.97705107863247,vpg,2,73056.0,73056.0
71,28996,65.4,21.17640196067311,0.0053589576855301,0.6310117840766907,0.0,0.0,,,,vpg,2,73056.0,73056.0
72,29613,61.7,29.956802232548117,-0.0086090043187141,0.6198328733444214,0.0,0.0,,,,vpg,2,73056.0,73056.0
73,30389,77.6,56.28001421463929,-0.0193745754659175,0.6274278163909912,0.0,0.0,,,,vpg,2,73056.0,73056.0
74,30898,50.9,27.990891375588596,-0.0196370389312505,0.6133109927177429,0.0,0.0,,,,vpg,2,73056.0,73056.0
75,31475,57.7,16.395426191471817,0.0066930358298122,0.6310809254646301,0.0,0.0,,118.9,49.64967270788399,vpg,2,73056.0,73056.0
76,32134,65.9,40.57449938076871,-0.0044013652950525,0.6244287490844727,0.0,0.0,,,,vpg,2,73056.0,73056.0
77,32765,63.1,23.526368185506236,-0.0013148032594472,0.6201175451278687,0.0,0.0,,,,vpg,2,73056.0,73056.0
78,33327,56.2,19.03050183258445,0.0025974423624575,0.6317725777626038,0.0,0.0,,,,vpg,2,73056.0,73056.0
79,33966,63.9,37.61768201258552,-0.0108608165755867,0.61921226978302,0.0,0.0,,,,vpg,2,73056.0,73056.0
80,34621,65.5,29.33001875212493,0.0058423960581421,0.6212274432182312,0.0,0.0,,111.8,36.267892136158125,vpg,2,73056.0,73056.0
81,35238,61.7,28.03230279516829,-0.0039396206848323,0.6225011348724365,0.0,0.0,,,,vpg,2,73056.0,73056.0
82,35848,61.0,27.709204246964585,-0.0068127163685858,0.6213514804840088,0.0,0.0,,,,vpg,2,73056.0,73056.0
83,36530,68.2,25.8797217913949,-0.0161408372223377,0.6183210611343384,0.0,0.0,,,,vpg,2,73056.0,73056.0
84,37203,67.3,33.891149287092645,-0.022162202745676,0.6211312413215637,0.0,0.0,,,,vpg,2,73056.0,73056.0
85,37954,75.1,44.37893644512,-0.006557632703334,0.6256445050239563,0.0,0.0,,142.5,43.292609068985435,vpg,2,73056.0,73056.0
86,38569,61.5,24.5855648704682,-0.0134803662076592,0.6245480179786682,0.0,0.0,,,,vpg,2,73056.0,73056.0
87,39062,49.3,18.905290264896752,-0.0026991800405085,0.6152790784835815,0.0,0.0,,,,vpg,2,73056.0,73056.0
88,39783,72.1,41.278202480243735,-0.0152319371700286,0.6230511665344238,0.0,0.0,,,,vpg,2,73056.0,73056.0
89,40231,44.8,19.23434428307864,-0.0167525429278612,0.6053611040115356,0.0,0.0,,,,vpg,2,73056.0,73056.0
90,40972,74.1,30.73255602776964,-0.0088657205924391,0.6186261773109436,0.0,0.0,,163.6,49.48575552621178,vpg,2,73056.0,73056.0
91,41720,74.8,23.890583919192935,0.0006183124496601,0.6191225647926331,0.0,0.0,,,,vpg,2,73056.0,73056.0
92,42311,59.1,16.98499337650739,-0.0002921615960076,0.6197725534439087,0.0,0.0,,,,vpg,2,73056.0,73056.0
93,42954,64.3,35.332845908587664,0.0040917508304119,0.6085189580917358,0.0,0.0,,,,vpg,2,73056.0,73056.0
94,43659,70.5,55.19646727825976,0.0010152164613828,0.6189260482788086,0.0,0.0,,,,vpg,2,73056.0,73056.0
95,44300,64.1,35.28866673593663,-0.0071057821623981,0.6216429471969604,0.0,0.0,,229.0,74.93730713069425,vpg,2,73056.0,73056.0
96,45038,73.8,43.194444087173984,-0.0107416501268744,0.6221191883087158,0.0,0.0,,,,vpg,2,73056.0,73056.0
97,45664,62.6,48.27255949294589,-0.0096590612083673,0.6129264831542969,0.0,0.0,,,,vpg,2,73056.0,73056.0
98,46319,65.5,31.897492064424124,-0.0082041788846254,0.6107049584388733,0.0,0.0,,,,vpg,2,73056.0,73056.0
99,46950,63.1,27.631322805830344,-0.013457846827805,0.6046473383903503,0.0,0.0,,,,vpg,2,73056.0,73056.0
100,47709,75.9,37.710608586974566,-0.0152467340230941,0.6199482083320618,0.0,0.0,,277.9,65.31378108791438,vpg,2,73056.0,73056.0
101,48502,79.3,37.48079508228181,-0.0089410152286291,0.6172622442245483,0.0,0.0,,,,vpg,2,73056.0,73056.0
102,49277,77.5,46.60525721418132,-0.0151674235239624,0.6184506416320801,0.0,0.0,,,,vpg,2,73056.0,73056.0
103,50505,122.8,81.66002694097033,-0.0076018217951059,0.6227744221687317,0.0,0.0,,,,vpg,2,73056.0,73056.0
104,51350,84.5,37.06548259499665,-0.0226060003042221,0.6182197332382202,0.0,0.0,,,,vpg,2,73056.0,73056.0
105,52101,75.1,35.47802136534674,-0.0062458543106913,0.598787784576416,0.0,0.0,,350.3,85.46701117975286,vpg,2,73056.0,73056.0
106,52997,89.6,32.03810231583637,-0.016511145979166,0.6174529790878296,0.0,0.0,,,,vpg,2,73056.0,73056.0
107,53940,94.3,34.822550165086994,-0.0006464766338467,0.6156480312347412,0.0,0.0,,,,vpg,2,73056.0,73056.0
108,55094,115.4,59.01897999796337,-0.017785295844078,0.6148458123207092,0.0,0.0,,,,vpg,2,73056.0,73056.0
109,56173,107.9,60.162197433272,-0.017475826665759,0.6196605563163757,0.0,0.0,,,,vpg,2,73056.0,73056.0
110,57163,99.0,59.55501658130908,-0.015577326528728,0.6184806823730469,0.0,0.0,,346.5,70.28548925631804,vpg,2,73056.0,73056.0
111,58016,85.3,50.09600782497543,-0.0170843452215194,0.6106488704681396,0.0,0.0,,,,vpg,2,73056.0,73056.0
112,58688,67.2,30.609802351534388,-0.0220485590398311,0.6000322103500366,0.0,0.0,,,,vpg,2,73056.0,73056.0
113,59760,107.2,45.99521714265517,-0.018243059515953,0.6156834959983826,0.0,0.0,,,,vpg,2,73056.0,73056.0
114,61063,130.3,39.265888503891006,-0.0016238951357081,0.6147428154945374,0.0,0.0,,,,vpg,2,73056.0,73056.0
115,61902,83.9,60.831652944827994,-0.0108358860015869,0.6064589023590088,0.0,0.0,,431.2,65.27296530723879,vpg,2,73056.0,73056.0
116,62890,98.8,70.19230727081138,-0.0209263712167739,0.6078705191612244,0.0,0.0,,,,vpg,2,73056.0,73056.0
117,63670,78.0,43.81324000801584,-0.0163609813898801,0.6018669009208679,0.0,0.0,,,,vpg,2,73056.0,73056.0
118,64913,124.3,51.15281028447997,-0.0052205207757651,0.6127238273620605,0.0,0.0,,,,vpg,2,73056.0,73056.0
119,65988,107.5,55.860988176007055,-0.0170301347970962,0.6079777479171753,0.0,0.0,,,,vpg,2,73056.0,73056.0
120,67321,133.3,104.19985604596584,-0.0070639122277498,0.607881486415863,0.0,0.0,,462.8,47.1716016264023,vpg,2,73056.0,73056.0
121,68342,102.1,35.683189319341956,-0.0174328964203596,0.608786404132843,0.0,0.0,,,,vpg,2,73056.0,73056.0
122,69392,105.0,35.796647887756194,-0.0080322995781898,0.6080416440963745,0.0,0.0,,,,vpg,2,73056.0,73056.0
123,70569,117.7,44.81975011086072,-0.0177832916378974,0.6075724959373474,0.0,0.0,,,,vpg,2,73056.0,73056.0
124,71832,126.3,70.20975715668014,-0.0012138650054112,0.607117772102356,0.0,0.0,,,,vpg,2,73056.0,73056.0
125,73056,122.4,55.53053214223685,-0.0227223820984363,0.6088603734970093,0.0,0.0,,500.0,0.0,vpg,2,73056.0,73056.0
0,196,19.6,8.754427451295715,-0.7359848618507385,0.6887253522872925,0.0,0.0,19.6,9.2,0.4,vpg_moving_avg,0,,
1,377,18.1,6.744627491566899,-0.94355446100235,0.6899681091308594,0.0,0.0,18.85,,,vpg_moving_avg,0,,
2,645,26.8,12.139192724394816,-0.4864706397056579,0.6904233694076538,0.0,0.0,21.5,,,vpg_moving_avg,0,,
3,845,20.0,5.403702434442518,-1.268041491508484,0.6908016800880432,0.0,0.0,21.125,,,vpg_moving_avg,0,,
4,1065,22.0,12.759310326189263,-0.5318199992179871,0.6907160878181458,0.0,0.0,21.3,,,vpg_moving_avg,0,,
5,1263,19.8,9.568698971124547,-0.8479037284851074,0.6907618641853333,0.0,0.0,21.05,11.3,1.2688577540449522,vpg_moving_avg,0,,
6,1459,19.6,6.916646586316233,-1.0553749799728394,0.6905377507209778,0.0,0.0,20.84285714285714,,,vpg_moving_avg,0,,
7,1674,21.5,6.453681120105021,-1.001056432723999,0.6912950873374939,0.0,0.0,20.925,,,vpg_moving_avg,0,,
8,1919,24.5,7.723341245859851,-0.7716482877731323,0.6906476020812988,0.0,0.0,21.322222222222223,,,vpg_moving_avg,0,,
9,2135,21.6,9.840731680114036,-0.7898134589195251,0.6887829899787903,0.0,0.0,21.35,,,vpg_moving_avg,0,,
10,2404,26.9,5.990826320300064,-0.7785373330116272,0.6901176571846008,0.0,0.0,21.854545454545455,19.7,3.6345563690772495,vpg_moving_avg,0,,
11,2656,25.2,10.007996802557445,-0.6993458271026611,0.6905564665794373,0.0,0.0,22.133333333333333,,,vpg_moving_avg,0,,
12,2880,22.4,15.672906558772052,-0.4130041897296905,0.6898093819618225,0.0,0.0,22.153846153846153,,,vpg_moving_avg,0,,
13,3175,29.5,25.231924223094836,-0.0848060771822929,0.6881090402603149,0.0,0.0,22.678571428571427,,,vpg_moving_avg,0,,
14,3467,29.2,21.40467238712146,-0.1926755458116531,0.6891447901725769,0.0,0.0,23.113333333333333,,,vpg_moving_avg,0,,
15,3716,24.9,10.30970416646375,-0.777437686920166,0.6886067390441895,0.0,0.0,23.225,25.4,4.1036569057366385,vpg_moving_avg,0,,
16,4010,29.4,21.39719607799115,-0.2241459488868713,0.6875703930854797,0.0,0.0,23.58823529411765,,,vpg_moving_avg,0,,
17,4240,23.0,9.143303560529969,-0.9114436507225036,0.6871551275253296,0.0,0.0,23.555555555555557,,,vpg_moving_avg,0,,
18,4470,23.0,12.296340919151518,-0.7243441939353943,0.6863827109336853,0.0,0.0,23.526315789473685,,,vpg_moving_avg,0,,
19,4687,21.7,8.729833904490967,-1.0222036838531494,0.6873456835746765,0.0,0.0,23.435,,,vpg_moving_avg,0,,
20,5007,32.0,18.963122105813696,-0.2740324437618255,0.6846408843994141,0.0,0.0,23.84285714285714,43.6,24.5120378589786,vpg_moving_avg,0,,
21,5206,19.9,6.549045732013177,-1.375998616218567,0.6857686042785645,0.0,0.0,23.663636363636364,,,vpg_moving_avg,0,,
22,5495,28.9,9.12633551870629,-0.7079299092292786,0.6851906776428223,0.0,0.0,23.89130434782609,,,vpg_moving_avg,0,,
23,5803,30.8,14.420818284688286,-0.4668101668357849,0.6861980557441711,0.0,0.0,24.179166666666667,,,vpg_moving_avg,0,,
24,6122,31.9,15.54638221580828,-0.4191989302635193,0.6846944093704224,0.0,0.0,24.488,,,vpg_moving_avg,0,,
25,6341,21.9,8.848163651289457,-1.0966246128082275,0.679627537727356,0.0,0.0,24.388461538461534,52.4,29.793287834678463,vpg_moving_avg,0,,
26,6659,31.8,16.01749044014074,-0.4231687784194946,0.6840397119522095,0.0,0.0,24.66296296296296,,,vpg_moving_avg,0,,
27,6862,20.3,8.798295289429653,-1.2184451818466189,0.6791380047798157,0.0,0.0,24.507142857142856,,,vpg_moving_avg,0,,
28,7102,24.0,8.67179335547152,-1.01752769947052,0.6801523566246033,0.0,0.0,24.48965517241379,,,vpg_moving_avg,0,,
29,7460,35.8,19.52331938989884,-0.2465156316757202,0.6836441159248352,0.0,0.0,24.866666666666667,,,vpg_moving_avg,0,,
30,7766,30.6,19.57140771636011,-0.3252207338809967,0.680294394493103,0.0,0.0,25.05161290322581,60.4,17.67597239192232,vpg_moving_avg,0,,
31,8020,25.4,15.698407562552324,-0.581843912601471,0.6775972843170166,0.0,0.0,25.0625,,,vpg_moving_avg,0,,
32,8316,29.6,18.869022232219667,-0.3723083138465881,0.676311194896698,0.0,0.0,25.2,,,vpg_moving_avg,0,,
33,8684,36.8,23.55758901076254,-0.1793931722640991,0.676583468914032,0.0,0.0,25.541176470588237,,,vpg_moving_avg,0,,
34,9003,31.9,14.761097520171052,-0.5001878142356873,0.6791514754295349,0.0,0.0,25.722857142857144,,,vpg_moving_avg,0,,
35,9310,30.7,8.391066678319271,-0.8480369448661804,0.6769765019416809,0.0,0.0,25.86111111111111,128.3,62.35230549065528,vpg_moving_avg,0,,
36,9632,32.2,16.387800340497197,-0.4688829183578491,0.6780914664268494,0.0,0.0,26.032432432432433,,,vpg_moving_avg,0,,
37,9934,30.2,19.420607611503815,-0.4174169301986694,0.6741277575492859,0.0,0.0,26.142105263157895,,,vpg_moving_avg,0,,
